address,protocol_type,label,protocol
0x2ae393c18b6aa62d6a2250af7b803fa6973bc981,derivatives,SynthsSGD,synthetix
0x0da04b80e21b344fcfd49c04bec658e80f1d7428,derivatives,SynthsTRX,synthetix
0x1a60e2e2a8be0bc2b6381dd31fd3fd5f9a28de4c,derivatives,SynthsTRX,synthetix
0x3d0e7c09242b0cad4e81cb2f6d2183ef517500ef,derivatives,SynthsTRX,synthetix
0x47bd14817d7684082e04934878ee2dd3576ae19d,derivatives,SynthsTRX,synthetix
0xa6e5da838d3b8338783e0710e1d5f6c8e8e998ce,derivatives,SynthsTRX,synthetix
0xc4be4583bc0307c56cf301975b2b2b1e5f95fcb2,derivatives,SynthsTRX,synthetix
0x0d1c4e5c07b071aa4e6a14a604d4f6478caac7b4,derivatives,SynthsTSLA,synthetix
0xaa1b12e3e5f70abccd1714f4260a74ca21e7b17b,derivatives,SynthsUNI,synthetix
0x0cbe2df57ca9191b64a7af3baa3f946fa7df2f25,derivatives,SynthsUSD,synthetix
0x2656a6e566f8e60f444b283bf346fc74a9990c96,derivatives,SynthsUSD,synthetix
0x289e9a4674663decee54f781aade5327304a32f8,derivatives,SynthsUSD,synthetix
0x2a020c1ad728f1c12735bc4877ceeca4491a4a3d,derivatives,SynthsUSD,synthetix
0x4d8dbd193d89b7b506be5dc9db75b91da00d6a1d,derivatives,SynthsUSD,synthetix
0x6c85c5198c3cc4db1b87cb43b2674241a30f4845,derivatives,SynthsUSD,synthetix
0x705142e6f3970f004721bdf05b696b45fc4ad6d7,derivatives,SynthsUSD,synthetix
0x967968963517afdc9b8ccc9ad6649bc507e83a7b,derivatives,SynthsUSD,synthetix
0xae38b81459d74a8c16eaa968c792207603d84480,derivatives,SynthsUSD,synthetix
0xafdd6b5a8ab32156dbfb4060ff87f6d9e31191ba,derivatives,SynthsUSD,synthetix
0xd8b325e9a95abc44cedc90aab64ec1f231f2cc8f,derivatives,SynthsUSD,synthetix
0x1b9d6cd65ddc981410cb93af91b097667e0bc7ee,derivatives,SynthsXAG,synthetix
0x3a412043939d9f7e53373b64f858ecb870a92e50,derivatives,SynthsXAG,synthetix
0x4d57a8212bdb8bdca049365bce8afa0244a0e3fc,derivatives,SynthsXAG,synthetix
0x9745606da6e162866dad7bf80f2abf145edd7571,derivatives,SynthsXAG,synthetix
0xd415e342a5c7ee189d939b4dc17e85880fe1096a,derivatives,SynthsXAG,synthetix
0xd6308849094c5e6eb0edaba255a06ca32b0106bf,derivatives,SynthsXAG,synthetix
0x00ab7c26a5a6c4c32d0b897e4af3cb32f92aad34,derivatives,SynthsXAU,synthetix
0x112d5fa64e4902b6ff1a35495a0f878c210a5601,derivatives,SynthsXAU,synthetix
0x4a15d9dfc95ba7b9e33ce70e7e0762dc8f7ac237,derivatives,SynthsXAU,synthetix
0x4d96b67f5bde58a622d9bf2b8a1906c8b084faf4,derivatives,SynthsXAU,synthetix
0x5edf7dd83fe2889d264fa9d3b93d0a6e6a45d6c6,derivatives,SynthsXAU,synthetix
0xa408d8e01c8e084b67559226c5b55d6f0b7074e2,derivatives,SynthsXAU,synthetix
0x7b29c9e188de18563b19d162374ce6836f31415a,derivatives,SynthsXMR,synthetix
0x86fd9c0261e804476ba11056ffd758da2469ed56,derivatives,SynthsXMR,synthetix
0x4dc1e8bacc26d563941dcb59c72bd9fe58663778,derivatives,SynthsXRP,synthetix
0xc64cda66bc1d026b984d6bee6adbf71eac8a099d,derivatives,SynthsXRP,synthetix
0xe3d5e1c1ba874c0ff3ba31b999967f24d5ca04e5,derivatives,SynthsXRP,synthetix
0xf5d0bfbc617d3969c1ace93490a76ce80db1ed0e,derivatives,SynthsXRP,synthetix
0xff6866ff46c71706dcd5a0a38f12279553be6233,derivatives,SynthsXRP,synthetix
0x2cb1b47fb16013798086f267e04e6579dcb72a74,derivatives,SynthsXTZ,synthetix
0x6e5bc3e877cfaa06ef97dfa12e63efbb8fcbb03e,derivatives,SynthsXTZ,synthetix
0x6f927644d55e32318629198081923894fbfe5c07,derivatives,SynthsXTZ,synthetix
0x91dbc6f587d043fefbaad050ab48696b30f13d89,derivatives,SynthsXTZ,synthetix
0xc0b1f43ee7b0670f7b34e14c4702e54a905a51b5,derivatives,SynthsXTZ,synthetix
0xe109da5361299ed96d91146b8cc12f682d21964e,derivatives,SynthsXTZ,synthetix
0x0f393ce493d8fb0b83915248a21a3104932ed97c,derivatives,SynthsYFI,synthetix
0x26c6c7f10e271eef0011d07319622f31d22d139c,derivatives,SystemSettings,synthetix
0x4751775867ebb3b5aa436a2f33d1e1cca4157f35,derivatives,SystemSettings,synthetix
0x4d3af899df121751422c49ec3fde29be485d220c,derivatives,SystemSettings,synthetix
0x703d37fb776a4c905e28f7ff23c73102ce36e08b,derivatives,SystemSettings,synthetix
0xac87648ca3b88b6ce566aac9d7f3c0eb635b3a1e,derivatives,SystemSettings,synthetix
0xb6b476c41ea01930e6abe1f44b96800de0404c98,derivatives,SystemSettings,synthetix
0xd3c8d372bfcd36c2b452639a7ed6ef7dbfdc56f8,derivatives,SystemSettings,synthetix
0x1c86b3cdf2a60ae3a574f7f71d44e2c50bddb87e,derivatives,SystemStatus,synthetix
0x4534e92eefecc63c6105f53893d355c14aa129cf,derivatives,SystemStatus,synthetix
0x5b1b5fea1b99d83ad479df0c222f0492385381dd,derivatives,TokenStateSynthetix,synthetix
0xbf093390d8046ae2d0f5465dec7001d65dc159d5,derivatives,TokenStateXDR,synthetix
0xc43c0d8b2a3509d193974695568164c190af2aaf,derivatives,TokenStateiAAVE,synthetix
0xd636802a5b903b23726189d9b89daad2750177fa,derivatives,TokenStateiADA,synthetix
0x780a7206313f411db5f32c79b15b1c80faabed59,derivatives,TokenStateiBCH,synthetix
0xc4e4c442653fdc78a71401684fd6cf9d67b3b643,derivatives,TokenStateiBNB,synthetix
0xa1652766155d4debc31d01bf3f748cb46508745b,derivatives,TokenStateiBTC,synthetix
0x3fb1f228168432688b4e851fe909907248cf9ecd,derivatives,TokenStateiCEX,synthetix
0x673be1f8b8e1f2ab64c475b44060ee39163423f0,derivatives,TokenStateiCOMP,synthetix
0x01ada1140ca795897c45016dfd296382267b264a,derivatives,TokenStateiDASH,synthetix
0x6e9bac2827dbba78d11b270115086cc357988928,derivatives,TokenStateiDEFI,synthetix
0x41d85df6513a86eb2ea186e2cf4ec0fe5dd16754,derivatives,TokenStateiDOT,synthetix
0x68a8b098967ae077dcff5cc8e29b7cb15f1a3cc8,derivatives,TokenStateiEOS,synthetix
0x71892d13ba2b19f196760f619ee9c67534a49e37,derivatives,TokenStateiETC,synthetix
0x7b6ab32ca02b31485fbf7265437c2853792cc5d9,derivatives,TokenStateiETH,synthetix
0x3fdf819c3665d6866b5bb0f56e1eda0d7f69b714,derivatives,TokenStateiLINK,synthetix
0x7b1010586f923cbf61e7c314146853675705751f,derivatives,TokenStateiLTC,synthetix
0xa0c19218271f056bc10b1cdd7a5fab48f757bc86,derivatives,TokenStateiMKR,synthetix
0xf92be89bf1aeba61ac48d90cf7c9ac2b3616c4da,derivatives,TokenStateiOIL,synthetix
0x348c3c80c4f23574bc8cdf669a0dc106a4e32bff,derivatives,TokenStateiREN,synthetix
0xd69eabdf940174ca571a6d71dde9b9a4dbcdbb0f,derivatives,TokenStateiTRX,synthetix
0x13cab49e4484c2e0624d2bdf3dadfad43e5611f9,derivatives,TokenStateiUNI,synthetix
0xe20117888ab22acf65b02c196a9f8423b502876c,derivatives,TokenStateiXMR,synthetix
0xa9d6ae0f9e9da6ffc357cd155cce18e3491e135d,derivatives,TokenStateiXRP,synthetix
0xca0d3004f5e771a129fb94619f8867a23e8a23de,derivatives,TokenStateiXTZ,synthetix
0x643088ad7a6ceb1ec95be0e7b382438399ca8e7c,derivatives,TokenStateiYFI,synthetix
0xed1efd716c7e2e821bbd4ec1480d649df7fb2279,derivatives,TokenStates1INCH,synthetix
0x830b48539d82a4d34dd670bfe163f9ef84b6c2f1,derivatives,TokenStatesAAPL,synthetix
0x9bced8a8e3ad81c9b146ffc880358f734a06f7c0,derivatives,TokenStatesAAVE,synthetix
0x9956c5019a24fbd5b506ad070b771577bac5c343,derivatives,TokenStatesADA,synthetix
0xc341bd8d6bb064fdd94b5142513027a01c1716c9,derivatives,TokenStatesAMZN,synthetix
0xcb29d2cf2c65d3be1d00f07f3441390432d55203,derivatives,TokenStatesAUD,synthetix
0xb7ee031093b9578df124983823330bbe277fd8b4,derivatives,TokenStatesBCH,synthetix
0xf9bd94c6f93c1fa5f38174c5e424721e1046af07,derivatives,TokenStatesBNB,synthetix
0x0985de52896fc4c9a84d108f5582ec02fdf91605,derivatives,TokenStatesBRL,synthetix
0x4f6296455f8d754c19821cf1ec8febf2cd456e67,derivatives,TokenStatesBTC,synthetix
0xddf91fc27087e076574df31483db5c21a85e47b6,derivatives,TokenStatesCAD,synthetix
0xc5680d24c3086e10f618b5176a59e90d6284be9f,derivatives,TokenStatesCEX,synthetix
0x52496fe8a4feaefe14d9433e00d48e6929c13dec,derivatives,TokenStatesCHF,synthetix
0x5cca1f0c514c0624d3ba7585d56fd2d72cbefd80,derivatives,TokenStatesCNY,synthetix
0x102e541a34aa7e7205c32ddf58308395d733ce1f,derivatives,TokenStatesCOIN,synthetix
0x5f298bd4391d32af25368fa78dc210a56c7ccc9c,derivatives,TokenStatesCOMP,synthetix
0x602590f2aa35b71ccb1ca72e673a75b26ec7f4e8,derivatives,TokenStatesCRV,synthetix
0x136b1ec699c62b0606854056f02dc7bb80482d63,derivatives,TokenStatesDASH,synthetix
0x7ac2d37098a65b0f711cffa3be635f1e6acacfab,derivatives,TokenStatesDEFI,synthetix
0x73b1a2643507cd30f11dfcf2d974f4373e5bc077,derivatives,TokenStatesDOT,synthetix
0x631443c4121ca7b4c90dc79a37b1dce8b79adeec,derivatives,TokenStatesEOS,synthetix
0xd4db55cf39c37beaa3a47f2555d57b4ea2d9ff39,derivatives,TokenStatesETC,synthetix
0x34a5ef81d18f3a305ae9c2d7df42beef4c79031c,derivatives,TokenStatesETH,synthetix
0x6568d9e750fc44af00f857885dfb8281c00529c4,derivatives,TokenStatesEUR,synthetix
0xbf416bdf37b1590a3a37a1504865354bf5d90b34,derivatives,TokenStatesFB,synthetix
0xd1b420854527e4b0e489bd37ec8f9db1e6305515,derivatives,TokenStatesFTSE,synthetix
0x7e88d19a79b291cfe5696d496055f7e57f537a75,derivatives,TokenStatesGBP,synthetix
0x272bbf5eef131a3eb4a3078a58cfcd0978585f98,derivatives,TokenStatesGOOG,synthetix
0xf8f2f8001fca737efa2bc26217fc20c1f8267fba,derivatives,TokenStatesINR,synthetix
0x4dfacfb15514c21c991ff75bc7bf6fb1f98361ed,derivatives,TokenStatesJPY,synthetix
0x249a10c68afa9827571cb73f29ab5af57ee5a596,derivatives,TokenStatesKRW,synthetix
0x93b6e9fbbd2c32a0dc3c2b943b7c3cbc2fe23730,derivatives,TokenStatesKRW,synthetix
0x577d4a7395c6a5f46d9981a5f83fa7294926abb0,derivatives,TokenStatesLINK,synthetix
0xe1a2c7957a4771031301f2e25b0f52039ad97270,derivatives,TokenStatesLTC,synthetix
0xcee0a0dc7f393ed6ac84a3ac2191c28d6a53acef,derivatives,TokenStatesMKR,synthetix
0x7ebeea83591c048a40502985254a3df19ea90067,derivatives,TokenStatesMSFT,synthetix
0x438d8701892ab7578ea34f8cdcdcadc93e48d443,derivatives,TokenStatesNFLX,synthetix
0xc69d8b688a309fdea9273dde1a46bf1e51928a55,derivatives,TokenStatesNIKKEI,synthetix
0x3fda286f354a3318534026dbacf021c84a71b03c,derivatives,TokenStatesNZD,synthetix
0x98d7ccf403b8bd2f6dc3f3ca4161f1e8db3dd080,derivatives,TokenStatesOIL,synthetix
0xdb957f324be2de9bdab01a3dbb50228569fdee1b,derivatives,TokenStatesPLN,synthetix
0x6e6d86d88d2ce382918eb4f062f0fff82b8c9b99,derivatives,TokenStatesREN,synthetix
0xf1ef8ee7dfee4bd0e06b0fced1d299387b78cb09,derivatives,TokenStatesRUB,synthetix
0x860c5f944b098ce28cf9f2da099913f01c9364d8,derivatives,TokenStatesRUNE,synthetix
0x000f49fd739d4023b0a6c87ee8705ef1ffb55c87,derivatives,TokenStatesSGD,synthetix
0x7ec5697c724895da7f2320bde063bef6215a72e2,derivatives,TokenStatesTRX,synthetix
0x259f2584e8a672da3773f91d66567a3229dee93d,derivatives,TokenStatesTSLA,synthetix
0x9234733bd0f3e227e431bbe7b09ceb0e3e9755e3,derivatives,TokenStatesUNI,synthetix
0x05a9cbe762b36632b3594da4f082340e0e5343e8,derivatives,TokenStatesUSD,synthetix
0x53d244fb46357568dbef082225ccc87cbd94aae8,derivatives,TokenStatesXAG,synthetix
0x20569b49d74c1ede765382574f7f3fdc2a078a4f,derivatives,TokenStatesXAU,synthetix
0x23d5381713841724a67b731026b32322228ca3c7,derivatives,TokenStatesXMR,synthetix
0xb90aaffb61dfc042e7a7abce069ddb4bae9ab192,derivatives,TokenStatesXRP,synthetix
0x959894a82fbf99d35b12ed1ea81e783296229862,derivatives,TokenStatesXTZ,synthetix
0xf61f4a57c63340ac1fd75578ae878c8a263aec06,derivatives,TokenStatesYFI,synthetix
0x62922670313bf6b41c580143d1f6c173c5c20019,derivatives,TradingRewards,synthetix
0xff535f02ce0df35d52c7a1bdace447101d2514d3,derivatives,TradingRewards,synthetix
0xf02ce48fd47d7fa1b7a45a0444805d320d035775,derivatives,VirtualSynthMastercopy,synthetix
0x02f9bc46bed33acdb9cb002fe346734cef8a9480,derivatives,WrapperFactory,synthetix
0x0a6956d554485a43494d69eca78c5103511a8feb,derivatives,WrapperFactory,synthetix
0x5ba1e12693dc8f9c48aad8770482f4739beed696,dex,Multicall2,uniswap
0x42b24a95702b9986e82d421cc3568932790a48ec,dex,NFTDescriptor,uniswap
0xc36442b4a4522e871399cd717abdd847ab11fe88,dex,NonfungiblePositionManager,uniswap
0x91ae842a5ffd8d12023116943e72a606179294f3,dex,NonfungibleTokenPositionDescriptor,uniswap
0xb753548f6e010e7e680ba186f9ca1bdab2e90cf2,dex,ProxyAdmin,uniswap
0xb27308f9f90d607463bb33ea1bebb41c27ce5ab6,dex,Quoter,uniswap
0xe592427a0aece92de3edee1f18e0157c05861564,dex,SwapRouter,uniswap
0xbfd8137f7d1516d3ea5ca83523914859ec47f573,dex,TickLens,uniswap
0xee6a57ec80ea46401049e92587e52f5ec1c24785,dex,TransparentUpgradeableProxy,uniswap
0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,dex,UNI token,uniswap
0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,dex,UniswapV2Dai,uniswap
0xa2107fa5b38d9bbd2c461d6edf11b11a50f6b974,dex,UniswapV2Link,uniswap
0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc,dex,UniswapV2USDCETH,uniswap
0xbb2b8038a1640196fbe3e38816f3e67cba72d940,dex,UniswapV2WBTCETH,uniswap
0x1f98431c8ad98523631ae4a59f267346ea31f984,dex,UniswapV3Factory,uniswap
0xa5644e29708357803b5a882d272c41cc0df92b34,dex,V3Migrator,uniswap
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,dex,uniswapV2Router,uniswap
0xb6909b960dbbe7392d405429eb2b3649752b4838,lending,Pair_BAT_ETH,uniswap
0xcffdded873554f362ac02f8fb1f02e5ada10516f,lending,Pair_COMP_ETH,uniswap
0xf49c43ae0faf37217bdcb00df478cf793edd6687,lending,Pair_ETH_KNC,uniswap
0xc6f348dd3b91a56d117ec0071c1e9b83c0996de4,lending,Pair_ETH_ZRX,uniswap
0xec2d2240d02a8cf63c3fa0b7d2c5a3169a319496,lending,Pair_REP_ETH,uniswap
0x5c69bee701ef814a2b6a3edd4b1652cb9cc5aa6f,lending,Uniswap,uniswap
0xdfc14d2af169b0d36c4eff567ada9b2e0cae044f,lending,UNIV2AAVEETH,uniswap
0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,lending,UNIV2DAIUSDC,uniswap
0xb20bd5d04be54f870d5c0d3ca85d82b34b836405,lending,UNIV2DAIUSDT,uniswap
0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,lending,UNIV2ETHUSDT,uniswap
0xd3d2e2692501a5c9ca623199d38826e513033a17,lending,UNIV2UNIETH,uniswap
0x231b7589426ffe1b75405526fc32ac09d44364c4,lending,UNIV2WBTCDAI,uniswap
0x1273ad5d8f3596a7a39efdb5a4b8f82e8f003fc3,derivatives,Uniswap,uniswap
0xe1444fea423bf8614c6e731c5bd5e45602ae6afc,assets,DefaultProxyAdmin,vesper
0x19a02f3512bdf78114b3c50f7d22a34b1b2798ca,assets,DefaultProxyAdminV3,vesper
0xda5e6d9c7103abfa8866cc96bb75a7ab15368b2d,assets,MiniArmyKnife,vesper
0x9520b477aa81180e6ddc006fc09fb6d3eb4e807a,assets,ProxyV3,vesper
0xdf826ff6518e609e4cee86299d40611c148099d5,assets,UnknownV3,vesper
0x677ddbd918637e5f2c79e164d402454de7da8619,assets,VUSD,vesper
0x7e381e9ef102605f65a6c3614c023ebd5fa1ab78,assets,VesperStrategyDAIV3,vesper
0x09c5a4bca808bd1ba2b8e6b3aaf7442046b4ca5b,assets,VesperToken (PoS),vesper
0xabc64889601f01e7b26277ef8756250d6abf8c18,assets,collateralManagerV3,vesper
0xd773ca264b5363f25f7f96319076753849af168b,assets,vBTC,vesper
0x1e86044468b92c310800d4b350e0f83387a7097f,assets,vBetaUSDC,vesper
0x0701bfe50ca516140e047ea53388dd6b8f3db557,assets,vDAI,vesper
0x8b3c8626cbfaa71d44bd76c1304214f4858e3639,assets,vDAI,vesper
0xe4e3da7d4ed8d936f3224f0ffd7e29dde3f39a29,assets,vETH,vesper
0x329846f9e19daa7fd9844065a62ed01bcf63cf69,assets,vMATIC,vesper
0xf858a354ad255d21e17c56f8f2b10ed67dfb40ae,assets,vUNI,vesper
0x4a4a54e2f8bcafdbe426f4c45ec9f9e64f411101,assets,vUSDC,vesper
0xf8ea0ee6818c6cf798a1b208139f6b56563f6067,assets,vUSDC,vesper
0xb1c0d6efd3bab0fc3ca648a12c15d0827e3bcde5,assets,vUSDC-v2,vesper
0x777a7850251b7a301cfa1e7b1d8a9c4a9c49cf85,assets,vUSDC-v3,vesper
0x95c0b30c6276e67ae95127af458573a63113bdff,assets,vUSDT,vesper
0xa1bea64e941f61f84857d77708f7f9d2f23ea964,assets,vUSDT,vesper
0x36366ea27b777622017d3583060ee64bb49edbe5,assets,vWBTC,vesper
0xcc9be1b4ae3c9d20e8dfe6cc041e196150ac0605,assets,vWBTC,vesper
0xd66fdca0b120427c90c0318a454b37b88a3aa40f,assets,vWETH,vesper
0x8bcdd6a8168d658dfa19721eab7470e43398db25,assets,vaALUSD,vesper
0x9b91ab47cefc35dbe4ddcc7983ffa1fb40795663,assets,vaDPI,vesper
0x2b6c40ef15db0d78d08a7d1b4e12d57e88a3e324,assets,vaFEI,vesper
0xc14900dfb1aa54e7674e1ecf9ce02b3b35157ba5,assets,vaFRAX,vesper
0xa8b607aa09b6a2e306f93e74c282fb13f6a80452,assets,vaUSDC,vesper
0x6897d2cbf66e317bde74595c455bee09cf144136,assets,vadaiConvexStrategyDAIV3,vesper
0xd11e6772a430c45c7b64927069af37fa9ab3be75,assets,vadaiCrv3PoolStrategyDAIV3,vesper
0x2337c59180357ce1d771da2b2df56a91e7c442c0,assets,vadaiPoolAccountantV3,vesper
0x762ff5490e6f4836fed3399207094c46b720380d,assets,vadaiPoolAccountant_ImplementationV3,vesper
0x35864296944119f72aa1b468e13449222f3f0e67,assets,vadaiPoolRewardsV3,vesper
0xe244881025f8f5005985d60757cc95c8d667e493,assets,vadaiPoolRewards_ImplementationV3,vesper
0x5495f41144ecef9233f15ac3e4283f5f653fc96c,assets,vadaiRariFuseStrategyDAIV3,vesper
0x863fb34417f6a13e6179d946eb3e2c03157d8f42,assets,vadaiRariFuseStrategyV3,vesper
0x0538c8bac84e95a9df8ac10aad17dbe81b9e36ee,assets,vadaiVPoolV3,vesper
0x479dfa0612ea457235cdeefcdea4e3ff072778ca,assets,vadaiVPool_ImplementationV3,vesper
0xa385821a6f24a1e541ab22448eb03ae9f21a1611,assets,vadaiYearnStrategyDAIV3,vesper
0xece0f32840280ad0069dd89ad97ad6df1bb0ff2a,assets,vaethAlphaLendStrategyETHV3,vesper
0xfe888e56cbe72868683844e4b5f93ce330f6556f,assets,vaethPoolAccountantV3,vesper
0x57494b981cec5f662468caa6d274f82580439dde,assets,vaethPoolAccountant_ImplementationV3,vesper
0x08bca8c3789f35f9c482991fbabac54fc9042b89,assets,vaethPoolRewards_ImplementationV3,vesper
0x67893865686c22f0a243114b0893de65117d2f3b,assets,vaethRariFuseStrategyETHV3,vesper
0x4769f18ba364658bf98bf74606ef2f8cfb17d425,assets,vaethRariFuseStrategyV3,vesper
0xd1c117319b3595fbc39b471ab1fd485629eb05f2,assets,vaethVETHV3,vesper
0x8b6598026176217ac92a7e0d53a99c1c50f55fb3,assets,vaethVETH_ImplementationV3,vesper
0xfa19a598a2c2a22b4ff0731a67ce5513be821e83,assets,vaethVesperMakerStrategyETHV3,vesper
0x43cecf2e018fee7ee94410f85fcefed2a3843ef2,assets,vawbtcConvexSBTCStrategyWBTCV3,vesper
0x867fc11b40351451d1dc3114a4204b2444b94b32,assets,vawbtcCrvsBTCStrategyWBTCV3,vesper
0xb2a27ac2e362c37030f3c703b02007ce2b43257a,assets,vawbtcPoolAccountantV3,vesper
0xa3a0b3190ad7806f78376461b61b42f48e1ef168,assets,vawbtcPoolAccountant_ImplementationV3,vesper
0x30d63c7651d7ed798af5385f4d5fc9a3d966bb45,assets,vawbtcPoolRewardsV3,vesper
0xe583a2e073b5cc3853fada6e33fc2f6f4e29a0bb,assets,vawbtcPoolRewards_ImplementationV3,vesper
0x2962741a2aec7627f64e77a5808a025f49ea17da,assets,vawbtcRariFuseStrategyV3,vesper
0x01e1d41c1159b745298724c5fd3eaff3da1c6efd,assets,vawbtcVPoolV3,vesper
0xfaed291aba8c0f7daae17c0176ccc398d9284fd5,assets,vawbtcVPool_ImplementationV3,vesper
0x0f8bc04cd92bc4fa980c1e22dea6f81bac1691f2,assets,vawbtcVesperMakerStrategyWBTCV3,vesper
0x9ce483dbe7c810a7de7fcb78e61cd13cec4a0914,assets,vdaiCompoundStrategyDAIV3,vesper
0x13c88a2da8e83ba6933fd3aa51e008986b91b1fd,assets,vdaiPoolAccountantV3,vesper
0x6cf8b89103a83b9d739c33e3d91348ec4cbcee2a,assets,vdaiPoolAccountant_ImplementationV3,vesper
0x8a36f26fd4b94392cc967037ddbd6af5a2f6fbb7,assets,vdaiPoolRewardsV3,vesper
0x6d7746336def5dd009cee7cef9a0331495e64153,assets,vdaiPoolRewards_ImplementationV3,vesper
0xb4edcefd59750144882170fcc52ffed40bfd5f7d,assets,vdaiVPoolV3,vesper
0x43ef34f296afe23b654bda084de43ccbec34f841,assets,vdaiVPool_ImplementationV3,vesper
0xe4fe646a43daec8323922ca3e4fe782d70805d93,assets,veDAI-DPI,vesper
0xabff8f065318a8cf0de66bd1e90e976381859ef0,assets,veDAI-ETH,vesper
0x35b225880df01cde935db463d0e70a9e737d516e,assets,veDAI-WBTC,vesper
0x7a74b6d3a07d3249ea2fbb58e47f0daf6d6a2ebf,assets,veWBTC-DAI,vesper
0x87201cd1ad8c0e98d0f1c67aebd3922e46f9da0c,assets,veeth-daiEarnAaveMakerStrategyETHV3,vesper
0x235a6dce7d40fa5b0157f55dda0693dcac4ea932,assets,veeth-daiEarnCompoundMakerStrategyETHV3,vesper
0x1e10aad97f2312b0b02424e628397b0add536d8b,assets,veeth-daiEarnCompoundStrategyETHV3,vesper
0x3533053a07b0127368841240efed9bae973a429e,assets,veeth-daiEarnVesperMakerStrategyETHV3,vesper
0xfb7fa759fb93e56e1dcd2f0cd7098369c624eb44,assets,veeth-daiPoolAccountantV3,vesper
0x8ad5b311a7d9111bcc3e92811cd23dce9ba62e0a,assets,veeth-daiPoolAccountant_ImplementationV3,vesper
0xa89566489e932a2d334b9eff7884feb21a07d2b3,assets,veeth-daiVETHV3,vesper
0x804f330f9f55623a50befdf4a18812a532c82ea3,assets,veeth-daiVETH_ImplementationV3,vesper
0xb37eb47cc76c03c6a0c02c8daed5db18b96a2448,assets,veeth-daiVesperEarnDripV3,vesper
0x456e0f103b2d2ec2ece21b2853a6768c3cdaf8c9,assets,veeth-daiVesperEarnDrip_ImplementationV3,vesper
0x0f0600c5a32bbfea0495bafaca551d7a13565281,assets,vfrdaiCompoundCoverageStrategyDAIV3,vesper
0x0972077897e634305869baadc94b76fe449d3ff0,assets,vfrdaiCompoundStableStrategyDAIV3,vesper
0xfafb4397a7f5210918636dab6d45b766baf74109,assets,vfrdaiPoolAccountantCoverageV3,vesper
0xf45dbad376826d4cc52cd6c67cccc1b4050296d9,assets,vfrdaiPoolAccountantCoverage_ImplementationV3,vesper
0x492fe1758b72515d15badaa3dc2ca74529a7ac61,assets,vfrdaiPoolAccountantStableV3,vesper
0xc3888a50cf1af4ec8fe1fa9993e339edef544229,assets,vfrdaiPoolAccountantStable_ImplementationV3,vesper
0x71a659a9dbb2dcefafae4a89ff12ecaa788c3456,assets,vfrdaiVFRBufferV3,vesper
0x0b1e5e449ca0d7d8937d038e298737e023e86dc5,assets,vfrdaiVFRCoveragePoolV3,vesper
0x92d12a8182fef81fab7c25bc6c586278636c5c22,assets,vfrdaiVFRCoveragePool_ImplementationV3,vesper
0xb4c912714f07fcd078d17479010f705f807bb115,assets,vfrdaiVFRStablePoolV3,vesper
0x853ec3c32ceeeae3c014b04e3088c909ec714f2d,assets,vfrdaiVFRStablePool_ImplementationV3,vesper
0x1b40183efb4dd766f11bda7a7c3ad8982e998421,assets,vsp,vesper
0xed8ba4be8e0422f345156e9071f1b7218f0e36ba,assets,vuniAaveStrategyUNIV3,vesper
0xdef359ce2a21f81a5d54eba58894dc00a2781d3a,assets,vuniCompoundLeverageStrategyUNIV3,vesper
0xa1ccda3c0b94f3ca7ee44dcc2bd9e414f7167669,assets,vuniCompoundMakerStrategyUNIV3,vesper
0xdb0950c877db658e17a8120e89b4f2ffc4dd6e05,assets,vuniCompoundStrategyUNIV3,vesper
0xa17f64b7d3222d538ce0bf137199aed373a6088c,assets,vuniPoolAccountantV3,vesper
0xc5bdbad3fb77f8cf95f2888fb78d3ccecc8e5a04,assets,vuniPoolAccountant_ImplementationV3,vesper
0x17eff816ef9646481c8bac6a50b3c9a67f4d417b,assets,vuniPoolRewardsV3,vesper
0xe2751fd3fa863be8bf924296edb4386618acb121,assets,vuniPoolRewards_ImplementationV3,vesper
0xff43c327410f960261057ba1da787ed78b42c257,assets,vuniVPoolV3,vesper
0x7f0088f5a7b8d29936c1119a6446ea90f69d5c0f,assets,vuniVPool_ImplementationV3,vesper
0x4c9d61adb5d8b7b554fa3d1056c65daab1158963,assets,vusdtAaveStrategyUSDTV3,vesper
0x07e5247687ba0235dc3400736c3b6b7607bd7d8e,assets,vusdtCompoundStrategyUSDTV3,vesper
0x8eacba80bee37ed291b084752375c49cd489590b,assets,vusdtCreamStrategyUSDTV3,vesper
0x7c6226a0a3d6e87bb79a301c74004bd0240e639e,assets,vusdtPoolAccountantV3,vesper
0xd01062212c30475ffddfb86bf63932727cb1de7c,assets,vusdtPoolAccountant_ImplementationV3,vesper
0xa7205492c0a35a1ebbaabe25956391012da0bfaa,assets,vusdtPoolRewardsV3,vesper
0xc1fe9a02fd9caa37dc3704297afa0d8501d17749,assets,vusdtPoolRewards_ImplementationV3,vesper
0xba680a906d8f624a5f11fba54d3c672f09f26e47,assets,vusdtVPoolV3,vesper
0x4da20a6ebf1e2740aedb432471bedd91a7bbcf29,assets,vusdtVPool_ImplementationV3,vesper
